file                                      format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
05_Out/E01_T001_S001_trimmed_R1.fastq.gz  FASTQ   DNA     35,012   4,279,181      119    122.2      130  121  121  124        0  121   97.66   93.88
05_Out/E01_T001_S002_trimmed_R1.fastq.gz  FASTQ   DNA     52,748   6,475,175      120    122.8      145  121  124  124        0  124   98.26   95.23
05_Out/E01_T001_S003_trimmed_R1.fastq.gz  FASTQ   DNA     64,196   7,886,953      120    122.9      145  121  124  124        0  124   96.88   92.15
05_Out/E01_T001_S004_trimmed_R1.fastq.gz  FASTQ   DNA     86,044  10,549,583      120    122.6      145  121  124  124        0  124   97.15   92.84
05_Out/E01_T001_S005_trimmed_R1.fastq.gz  FASTQ   DNA     63,899   7,834,299        0    122.6      145  121  124  124        0  124    98.2   95.07
05_Out/E01_T001_S006_trimmed_R1.fastq.gz                       0           0        0        0        0    0    0    0        0    0       0       0
05_Out/E01_T001_S007_trimmed_R1.fastq.gz  FASTQ   DNA     24,464   3,018,343       11    123.4      145  124  124  124        0  124   98.46   95.66
05_Out/E01_T001_S008_trimmed_R1.fastq.gz  FASTQ   DNA     13,168   1,622,836       68    123.2      145  121  124  124        0  124    97.8   94.19
05_Out/E01_T001_S009_trimmed_R1.fastq.gz  FASTQ   DNA     12,574   1,545,097      119    122.9      145  121  124  124        0  124   98.11   95.26
05_Out/E01_T001_S010_trimmed_R1.fastq.gz  FASTQ   DNA      9,630   1,185,281      119    123.1      125  121  124  124        0  124   97.46   93.51
05_Out/E01_T001_S011_trimmed_R1.fastq.gz  FASTQ   DNA     38,947   4,793,591      120    123.1      145  121  124  124        0  124   97.02   92.51
05_Out/E01_T001_S012_trimmed_R1.fastq.gz  FASTQ   DNA      2,519     309,897      121      123      145  121  124  124        0  124    97.7   93.83
05_Out/E01_T001_S013_trimmed_R1.fastq.gz  FASTQ   DNA     37,283   4,616,493       17    123.8      145  124  124  124        0  124   97.69   94.08
05_Out/E01_T001_S014_trimmed_R1.fastq.gz  FASTQ   DNA     31,560   3,911,617      120    123.9      127  124  124  124        0  124    97.5   93.81
05_Out/E01_T001_S015_trimmed_R1.fastq.gz  FASTQ   DNA     30,292   3,752,241      120    123.9      145  124  124  124        0  124      97   92.48
05_Out/E01_T001_S016_trimmed_R1.fastq.gz  FASTQ   DNA     15,890   1,967,572      120    123.8      145  124  124  124        0  124   96.54   91.38
05_Out/E01_T001_S017_trimmed_R1.fastq.gz  FASTQ   DNA     19,268   2,389,210      120      124      126  124  124  124        0  124   98.11   94.77
05_Out/E01_T001_S018_trimmed_R1.fastq.gz  FASTQ   DNA         21       2,491       11    118.6      124  124  124  124        0  124   95.34   84.26
05_Out/E01_T001_S019_trimmed_R1.fastq.gz  FASTQ   DNA     13,567   1,682,205       11      124      128  124  124  124        0  124   97.68    93.4
05_Out/E01_T001_S020_trimmed_R1.fastq.gz  FASTQ   DNA     21,360   2,646,478       17    123.9      145  124  124  124        0  124   97.63   93.63
05_Out/E01_T001_S021_trimmed_R1.fastq.gz  FASTQ   DNA     22,163   2,746,659      120    123.9      145  124  124  124        0  124      98   94.51
05_Out/E01_T001_S022_trimmed_R1.fastq.gz  FASTQ   DNA     22,469   2,783,556      120    123.9      145  124  124  124        0  124   96.58   91.26
05_Out/E01_T001_S023_trimmed_R1.fastq.gz  FASTQ   DNA      9,878   1,224,881      120      124      127  124  124  124        0  124   97.46   92.72
05_Out/E01_T001_S024_trimmed_R1.fastq.gz  FASTQ   DNA         14         262        9     18.7      145    9    9    9        0  145   83.21   74.43
05_Out/E01_T002_S001_trimmed_R1.fastq.gz  FASTQ   DNA     74,989   9,899,920      128      132      153  132  132  132        0  132   98.86   96.56
05_Out/E01_T002_S002_trimmed_R1.fastq.gz  FASTQ   DNA     21,875   2,887,886      124      132      153  132  132  132        0  132   99.14   97.12
05_Out/E01_T002_S003_trimmed_R1.fastq.gz  FASTQ   DNA     78,619  10,379,150      128      132      153  132  132  132        0  132   98.81   96.52
05_Out/E01_T002_S004_trimmed_R1.fastq.gz  FASTQ   DNA     85,603  11,301,063      128      132      153  132  132  132        0  132   98.94   96.78
05_Out/E01_T002_S005_trimmed_R1.fastq.gz  FASTQ   DNA     33,962   4,483,125      124      132      153  132  132  132        0  132   98.86   96.67
05_Out/E01_T002_S006_trimmed_R1.fastq.gz  FASTQ   DNA        797     105,232      127      132      153  132  132  132        0  132   99.11   96.69
05_Out/E01_T002_S007_trimmed_R1.fastq.gz  FASTQ   DNA     14,669   1,936,602      128      132      153  132  132  132        0  132   98.94   96.81
