file                                        format  type  num_seqs    sum_len  min_len  avg_len  max_len  Q1  Q2  Q3  sum_gap  N50  Q20(%)  Q30(%)
01_Out/S001_S1_L001_R1_001_index.fastq.gz   FASTQ   DNA    167,866  1,342,928        8        8        8   4   8   4        0    8   99.07   97.23
01_Out/S001_S1_L001_R2_001_index.fastq.gz   FASTQ   DNA    167,866  1,342,928        8        8        8   4   8   4        0    8   99.55   98.64
01_Out/S002_S2_L001_R1_001_index.fastq.gz   FASTQ   DNA    117,770    942,160        8        8        8   4   8   4        0    8   99.02   97.42
01_Out/S002_S2_L001_R2_001_index.fastq.gz   FASTQ   DNA    117,770    942,160        8        8        8   4   8   4        0    8   99.57   98.71
01_Out/S003_S3_L001_R1_001_index.fastq.gz   FASTQ   DNA    296,158  2,369,264        8        8        8   4   8   4        0    8   98.88   97.19
01_Out/S003_S3_L001_R2_001_index.fastq.gz   FASTQ   DNA    296,158  2,369,264        8        8        8   4   8   4        0    8    99.5   98.55
01_Out/S004_S4_L001_R1_001_index.fastq.gz   FASTQ   DNA    347,164  2,777,312        8        8        8   4   8   4        0    8   98.92   97.25
01_Out/S004_S4_L001_R2_001_index.fastq.gz   FASTQ   DNA    347,164  2,777,312        8        8        8   4   8   4        0    8   99.55   98.71
01_Out/S005_S5_L001_R1_001_index.fastq.gz   FASTQ   DNA    312,334  2,498,672        8        8        8   4   8   4        0    8   99.02   97.45
01_Out/S005_S5_L001_R2_001_index.fastq.gz   FASTQ   DNA    312,334  2,498,672        8        8        8   4   8   4        0    8   99.61   98.76
01_Out/S006_S6_L001_R1_001_index.fastq.gz   FASTQ   DNA    368,572  2,948,576        8        8        8   4   8   4        0    8   98.77    96.9
01_Out/S006_S6_L001_R2_001_index.fastq.gz   FASTQ   DNA    368,572  2,948,576        8        8        8   4   8   4        0    8   99.32    98.2
01_Out/S007_S7_L001_R1_001_index.fastq.gz   FASTQ   DNA    141,894  1,135,152        8        8        8   4   8   4        0    8   98.64   96.75
01_Out/S007_S7_L001_R2_001_index.fastq.gz   FASTQ   DNA    141,894  1,135,152        8        8        8   4   8   4        0    8   99.34   98.21
01_Out/S008_S8_L001_R1_001_index.fastq.gz   FASTQ   DNA    195,718  1,565,744        8        8        8   4   8   4        0    8   99.04   97.52
01_Out/S008_S8_L001_R2_001_index.fastq.gz   FASTQ   DNA    195,718  1,565,744        8        8        8   4   8   4        0    8   99.66   98.95
01_Out/S009_S9_L001_R1_001_index.fastq.gz   FASTQ   DNA    100,824    806,592        8        8        8   4   8   4        0    8    98.9   97.18
01_Out/S009_S9_L001_R2_001_index.fastq.gz   FASTQ   DNA    100,824    806,592        8        8        8   4   8   4        0    8   99.47   98.47
01_Out/S010_S10_L001_R1_001_index.fastq.gz  FASTQ   DNA    389,435  3,115,480        8        8        8   4   8   4        0    8   98.86   97.06
01_Out/S010_S10_L001_R2_001_index.fastq.gz  FASTQ   DNA    389,435  3,115,480        8        8        8   4   8   4        0    8   99.41   98.33
01_Out/S011_S11_L001_R1_001_index.fastq.gz  FASTQ   DNA    443,296  3,546,368        8        8        8   4   8   4        0    8   98.84   97.01
01_Out/S011_S11_L001_R2_001_index.fastq.gz  FASTQ   DNA    443,296  3,546,368        8        8        8   4   8   4        0    8   99.39   98.32
01_Out/S012_S12_L001_R1_001_index.fastq.gz  FASTQ   DNA    343,026  2,744,208        8        8        8   4   8   4        0    8   98.84   97.06
01_Out/S012_S12_L001_R2_001_index.fastq.gz  FASTQ   DNA    343,026  2,744,208        8        8        8   4   8   4        0    8    99.5   98.54
